4280,7.2/10,74%,63/100,Nominated for 2 Oscars. 5 wins & 6 nominations total
4282,6.8/10,78%,,Nominated for 1 Oscar. 5 wins & 8 nominations total
4284,5.7/10,,,1 nomination
4285,6.7/10,66%,66/100,Won 1 BAFTA Film Award4 wins & 3 nominations total
4289,7.0/10,68%,,6 wins
4290,6.4/10,43%,,Nominated for 1 Oscar. 1 win & 3 nominations total
4291,6.9/10,83%,58/100,Nominated for 1 Oscar. 4 wins & 7 nominations total
4292,7.3/10,90%,61/100,Won 2 Oscars. 12 wins & 6 nominations total
4293,6.3/10,17%,38/100,3 nominations
4294,6.7/10,82%,,Nominated for 1 Oscar. 1 nomination total
4296,6.9/10,68%,84/100,Won 1 Oscar. 10 wins & 16 nominations total
4297,7.8/10,88%,,Won 1 Oscar. 22 wins & 10 nominations total
4298,8.1/10,92%,97/100,6 wins & 1 nomination
4299,7.0/10,59%,56/100,4 wins & 13 nominations
4300,7.0/10,67%,57/100,5 wins & 10 nominations
4304,7.1/10,93%,75/100,10 wins & 6 nominations
4305,5.7/10,,39/100,3 wins & 5 nominations
4306,7.9/10,88%,84/100,Won 1 Oscar. 40 wins & 60 nominations total
4307,6.4/10,47%,36/100,1 win & 3 nominations
4308,7.6/10,76%,66/100,Won 2 Oscars. 87 wins & 132 nominations total
4310,6.2/10,24%,44/100,Won 1 Oscar. 14 wins & 51 nominations total
4312,7.5/10,87%,73/100,Nominated for 1 Oscar. 8 wins & 3 nominations total
4313,6.2/10,35%,40/100,3 wins & 3 nominations
4316,6.6/10,44%,51/100,Nominated for 1 Oscar. 1 win & 6 nominations total
4317,5.7/10,25%,47/100,
4321,6.8/10,91%,70/100,Won 1 Oscar. 8 wins & 7 nominations total
4322,7.2/10,86%,71/100,2 nominations
4323,7.1/10,85%,,1 nomination
4325,8.0/10,85%,,6 wins & 2 nominations
4326,7.8/10,84%,65/100,Won 1 Oscar. 17 wins & 24 nominations total
4327,7.7/10,89%,74/100,Nominated for 1 Oscar. 2 wins & 6 nominations total
4329,8.0/10,98%,93/100,4 wins & 6 nominations
4333,6.3/10,63%,56/100,Nominated for 1 Oscar. 2 wins & 4 nominations total
4334,8.1/10,,93/100,15 wins & 25 nominations
4337,7.6/10,89%,,Nominated for 8 Oscars. 2 wins & 21 nominations total
4338,7.7/10,96%,,Won 2 Oscars. 5 wins & 3 nominations total
4339,7.1/10,90%,,Nominated for 1 Oscar. 1 win & 3 nominations total
4340,4.8/10,30%,43/100,6 nominations
4342,7.3/10,64%,59/100,9 wins & 1 nomination
4343,6.1/10,44%,40/100,2 nominations
4344,6.5/10,25%,32/100,5 wins & 10 nominations
4345,6.3/10,61%,56/100,2 wins & 6 nominations
4347,7.7/10,90%,69/100,Nominated for 1 Oscar. 15 wins & 4 nominations total
4349,7.1/10,80%,70/100,Nominated for 2 BAFTA Film 5 nominations total
4350,7.5/10,100%,,2 wins & 1 nomination.
4351,7.3/10,69%,58/100,1 win & 2 nominations
4353,6.4/10,60%,38/100,
4354,6.3/10,74%,61/100,1 nomination
4355,6.2/10,44%,51/100,1 win
4356,7.2/10,98%,,1 nomination
4357,6.9/10,85%,,Nominated for 1 Oscar. 5 nominations total
4359,7.1/10,87%,,Nominated for 1 BAFTA Film Award2 wins & 3 nominations total
4361,7.4/10,90%,88/100,Won 1 Oscar. 25 wins & 30 nominations total
4366,6.9/10,49%,52/100,2 wins & 14 nominations
4367,5.8/10,20%,33/100,4 wins & 21 nominations
4368,4.7/10,42%,49/100,3 wins & 6 nominations
4369,6.8/10,54%,58/100,11 wins & 18 nominations
4370,7.2/10,75%,65/100,Nominated for 2 Oscars. 17 wins & 71 nominations total
4371,6.4/10,71%,55/100,1 win & 14 nominations
4372,6.4/10,63%,61/100,5 nominations
4373,5.2/10,27%,31/100,1 nomination
4374,5.6/10,53%,42/100,2 wins & 1 nomination
4378,7.3/10,87%,79/100,Nominated for 1 Oscar. 21 wins & 21 nominations total
4380,7.5/10,63%,64/100,6 wins & 16 nominations
4381,7.0/10,85%,72/100,1 win & 1 nomination
4383,6.9/10,68%,49/100,1 win & 6 nominations
4384,7.2/10,82%,78/100,3 wins & 8 nominations
4386,5.1/10,53%,47/100,2 wins & 3 nominations
4387,6.6/10,52%,58/100,2 nominations
4388,5.3/10,14%,29/100,3 wins & 5 nominations
4389,6.9/10,51%,53/100,4 wins & 6 nominations
4390,4.5/10,23%,35/100,3 nominations
4392,6.6/10,71%,67/100,Nominated for 1 Oscar. 1 win & 7 nominations total
4393,7.3/10,64%,,1 win & 3 nominations
4394,5.7/10,73%,,
4395,8.0/10,89%,,Nominated for 1 Oscar. 4 wins & 5 nominations total
4396,6.3/10,29%,28/100,1 win & 2 nominations
4397,5.0/10,13%,13/100,1 win & 8 nominations
4399,7.4/10,87%,,1 win & 2 nominations
4402,5.1/10,29%,,
4403,7.0/10,86%,75/100,3 wins
4404,8.1/10,91%,,
4406,8.1/10,94%,94/100,Nominated for 1 Oscar. 4 wins & 4 nominations total
4407,7.4/10,89%,69/100,Nominated for 2 Oscars. 4 wins & 9 nominations total
4408,6.5/10,63%,,
4409,6.7/10,52%,,1 win & 2 nominations
4410,6.9/10,91%,73/100,2 wins & 6 nominations
4412,4.5/10,0%,,
4419,7.6/10,91%,,1 win
4420,7.0/10,100%,,Won 1 Oscar. 2 wins & 4 nominations total
4422,8.1/10,94%,,Won 1 Oscar. 23 wins & 16 nominations total
4424,7.4/10,100%,,Won 1 Oscar. 11 wins & 3 nominations total
4426,7.6/10,98%,,1 win & 1 nomination
4427,7.9/10,90%,,Won 3 Oscars. 15 wins & 18 nominations total
4428,7.2/10,97%,77/100,1 win & 1 nomination
4429,7.3/10,83%,,5 wins & 4 nominations
4432,8.0/10,98%,100/100,Nominated for 1 BAFTA Film Award3 wins & 4 nominations total
4433,7.4/10,83%,86/100,Won 1 Oscar. 3 wins & 3 nominations total
4434,6.6/10,80%,,2 nominations
4436,6.7/10,73%,59/100,Nominated for 1 Oscar. 3 wins & 2 nominations total
4437,7.4/10,93%,79/100,1 win & 3 nominations
4438,7.3/10,,68/100,2 wins & 1 nomination
4439,7.6/10,75%,,2 wins
4440,7.0/10,69%,,
4441,6.1/10,46%,36/100,
4442,6.9/10,59%,,3 nominations
4443,6.6/10,56%,48/100,Nominated for 1 Oscar. 1 win & 7 nominations total
4444,7.2/10,86%,58/100,1 win & 1 nomination
4445,4.7/10,70%,,1 win
4446,6.4/10,44%,49/100,3 wins & 11 nominations
4447,6.4/10,70%,59/100,6 wins & 14 nominations
4448,6.8/10,73%,71/100,1 win & 1 nomination
4449,6.9/10,90%,70/100,5 wins & 1 nomination
4450,6.9/10,54%,45/100,3 wins & 1 nomination
4451,7.2/10,82%,68/100,Won 1 BAFTA Film Award3 wins & 6 nominations total
4452,6.4/10,71%,62/100,1 nomination
4453,7.4/10,67%,57/100,1 nomination
4454,8.1/10,,,Nominated for 1 Oscar. 9 wins & 3 nominations total
4458,7.3/10,100%,,1 nomination
4459,7.1/10,,,Nominated for 1 Oscar. 2 wins & 1 nomination total
4462,5.7/10,29%,,
4463,5.8/10,55%,,1 nomination
4464,6.7/10,82%,53/100,Won 1 Oscar. 4 wins & 11 nominations total
4465,7.2/10,92%,65/100,Won 1 Oscar. 6 wins & 5 nominations total
4466,6.0/10,47%,45/100,1 nomination
4467,7.2/10,92%,69/100,Nominated for 4 Oscars. 11 wins & 14 nominations total
4470,7.5/10,,,4 nominations
4471,4.6/10,13%,,1 win
4473,6.5/10,81%,58/100,1 nomination
4474,7.0/10,40%,46/100,Nominated for 1 Oscar. 1 win & 6 nominations total
4475,7.3/10,,,1 win
4476,6.5/10,44%,53/100,1 win & 1 nomination
4477,5.1/10,38%,42/100,1 nomination
4478,6.7/10,78%,61/100,
4480,6.6/10,62%,,1 win & 7 nominations
4482,5.7/10,60%,51/100,2 nominations
4483,3.8/10,4%,7/100,4 wins & 2 nominations
4484,7.2/10,100%,,Nominated for 2 Oscars. 7 wins & 14 nominations total
4487,5.9/10,7%,12/100,5 wins & 6 nominations
4488,6.7/10,78%,66/100,1 win & 1 nomination
4489,7.1/10,73%,47/100,Nominated for 2 Oscars. 5 wins & 5 nominations total
4490,5.8/10,33%,,
4492,6.1/10,50%,52/100,3 nominations
4495,6.9/10,89%,,2 nominations
4496,6.2/10,60%,,
4497,6.0/10,11%,,1 nomination
4498,6.3/10,55%,46/100,
4499,7.4/10,88%,68/100,1 win & 1 nomination
4500,7.2/10,92%,,3 wins & 1 nomination
4502,5.7/10,36%,44/100,
4504,5.4/10,20%,,
4505,5.9/10,17%,41/100,1 win & 1 nomination
4506,6.9/10,76%,66/100,
4508,7.0/10,84%,,Nominated for 5 Oscars. 6 wins & 9 nominations total
4509,6.7/10,44%,24/100,
4511,5.7/10,27%,47/100,1 nomination
4516,4.6/10,0%,10/100,1 nomination
4517,6.6/10,69%,70/100,1 win & 4 nominations
4518,5.9/10,68%,61/100,1 win & 4 nominations
4519,7.4/10,70%,66/100,2 nominations
4520,6.3/10,24%,36/100,2 wins & 1 nomination
4521,6.0/10,57%,50/100,
4522,6.1/10,50%,,1 nomination
4523,6.8/10,59%,,Won 1 Oscar. 2 wins & 2 nominations total
4524,6.0/10,42%,,2 nominations
4526,5.4/10,21%,47/100,4 nominations
4527,5.5/10,33%,,1 nomination
4529,7.4/10,85%,71/100,Nominated for 1 Oscar. 14 wins & 7 nominations total
4531,6.1/10,65%,61/100,
4533,7.3/10,91%,66/100,4 nominations
4534,6.6/10,,,2 nominations
4535,7.3/10,85%,63/100,2 wins & 3 nominations
4537,7.6/10,79%,67/100,Nominated for 2 Oscars. 5 wins & 8 nominations total
4541,6.4/10,,64/100,1 nomination
4544,5.8/10,38%,,2 nominations
4545,6.7/10,61%,50/100,1 win & 3 nominations
4546,7.7/10,98%,,7 wins & 6 nominations
4552,6.9/10,80%,,2 wins
4553,7.3/10,85%,55/100,4 nominations
4557,6.9/10,82%,74/100,Nominated for 3 Oscars. 8 wins & 9 nominations total
4558,6.1/10,41%,53/100,4 wins & 1 nomination
4562,7.0/10,64%,,1 win & 1 nomination
4563,5.2/10,36%,,4 nominations
4564,6.4/10,65%,50/100,3 nominations
4565,5.5/10,0%,20/100,
4568,6.4/10,33%,26/100,1 nomination
4571,7.0/10,81%,50/100,3 nominations
4572,6.7/10,50%,56/100,Nominated for 2 Oscars. 1 win & 4 nominations total
4573,6.0/10,73%,67/100,Nominated for 1 Oscar. 1 win & 3 nominations total
4574,6.4/10,53%,31/100,
4577,7.1/10,83%,75/100,1 win & 5 nominations
4578,6.5/10,67%,62/100,Nominated for 1 Oscar. 1 win & 2 nominations total
4580,5.1/10,22%,24/100,
4581,6.3/10,60%,43/100,Nominated for 1 Oscar. 2 wins & 5 nominations total
4583,6.3/10,50%,,
4584,5.9/10,0%,32/100,
4585,6.5/10,53%,54/100,
4587,5.4/10,69%,66/100,3 nominations
4589,7.0/10,38%,51/100,
4591,6.2/10,47%,,
4593,5.7/10,38%,54/100,
4594,6.3/10,55%,,
4595,6.5/10,47%,50/100,2 nominations
4597,6.2/10,29%,40/100,
4599,6.2/10,60%,49/100,1 win & 1 nomination
4600,6.2/10,30%,,
4602,6.1/10,21%,16/100,Nominated for 1 Oscar. 2 wins & 2 nominations total
4603,5.8/10,17%,24/100,1 nomination
4605,6.8/10,60%,,1 nomination
4608,6.5/10,38%,39/100,
4610,5.6/10,24%,33/100,
4611,6.1/10,62%,,3 nominations
4612,7.5/10,77%,,Nominated for 1 Oscar. 18 wins & 12 nominations total
4613,6.0/10,30%,44/100,
4614,6.5/10,36%,33/100,
4615,6.8/10,74%,62/100,6 wins & 1 nomination
4616,7.4/10,65%,58/100,4 wins & 5 nominations
4617,6.8/10,27%,33/100,
4619,6.1/10,44%,,2 nominations
4621,5.9/10,56%,51/100,5 wins & 2 nominations
4622,6.1/10,44%,36/100,
4623,7.2/10,83%,62/100,1 nomination
4624,6.6/10,71%,,4 wins & 1 nomination
4625,5.7/10,11%,26/100,6 nominations
4626,7.0/10,90%,,2 wins & 5 nominations
4628,6.4/10,74%,,1 win
4629,5.9/10,56%,53/100,1 nomination
4630,4.4/10,10%,31/100,
4632,6.4/10,60%,55/100,
4634,5.7/10,25%,,
4635,5.3/10,20%,47/100,
4636,5.7/10,24%,63/100,
4638,5.9/10,48%,42/100,5 wins & 16 nominations
4639,5.7/10,32%,44/100,1 win & 2 nominations
4640,7.1/10,47%,47/100,1 win & 2 nominations
4641,7.3/10,93%,88/100,Nominated for 1 Oscar. 28 wins & 56 nominations total
4642,7.7/10,92%,85/100,28 wins & 33 nominations
4643,5.7/10,44%,50/100,Nominated for 2 BAFTA Film 11 wins & 32 nominations total
4644,7.3/10,71%,68/100,32 wins & 13 nominations
4645,7.5/10,93%,70/100,9 wins & 2 nominations
4646,6.8/10,46%,46/100,1 nomination
4649,6.5/10,37%,42/100,1 nomination
4653,6.0/10,60%,,
4654,6.6/10,37%,36/100,5 nominations
4658,7.6/10,86%,,1 win & 9 nominations
4660,6.0/10,86%,,1 win & 1 nomination
4661,6.8/10,76%,66/100,4 nominations
4662,6.9/10,28%,44/100,
4663,5.4/10,11%,20/100,1 win & 1 nomination
4666,6.1/10,32%,43/100,
4670,6.8/10,88%,72/100,2 wins & 8 nominations
4671,6.7/10,89%,81/100,3 wins & 8 nominations
4672,6.2/10,89%,,
4673,6.4/10,30%,41/100,3 nominations
4675,6.2/10,14%,40/100,1 nomination
4676,5.8/10,14%,32/100,
4677,6.2/10,50%,36/100,1 win & 1 nomination
4678,7.0/10,61%,32/100,
4679,7.0/10,64%,51/100,
4681,6.8/10,85%,79/100,Nominated for 1 BAFTA Film Award2 wins & 9 nominations total
4683,6.1/10,29%,23/100,4 nominations
4686,4.8/10,10%,16/100,1 win & 1 nomination
4687,7.3/10,94%,82/100,Nominated for 6 BAFTA Film 7 nominations total
4688,7.1/10,92%,,10 wins & 13 nominations
4689,6.7/10,82%,63/100,
4690,6.6/10,77%,68/100,Nominated for 2 Oscars. 1 win & 8 nominations total
4695,6.7/10,77%,73/100,3 nominations
4697,6.2/10,76%,77/100,
4699,6.0/10,12%,33/100,2 nominations
4700,6.4/10,49%,52/100,3 wins & 11 nominations
4701,6.6/10,52%,48/100,10 wins & 22 nominations
4703,7.3/10,73%,,1 win & 3 nominations
4704,7.1/10,62%,,Nominated for 1 Oscar. 4 nominations total
4705,7.2/10,95%,,Nominated for 3 Oscars. 5 wins & 5 nominations total
4708,7.5/10,93%,,4 wins
4709,6.6/10,27%,50/100,Nominated for 1 Oscar. 1 win & 3 nominations total
4710,7.6/10,87%,77/100,Nominated for 1 Oscar. 1 win & 4 nominations total
4711,7.3/10,100%,,Nominated for 1 BAFTA Film Award1 win & 3 nominations total
4713,6.9/10,85%,58/100,Nominated for 2 Oscars. 1 win & 7 nominations total
4714,6.1/10,20%,51/100,1 win & 2 nominations
4715,4.8/10,0%,,1 nomination
4717,5.8/10,67%,,1 nomination
4718,6.4/10,52%,43/100,8 wins & 6 nominations
4719,6.3/10,56%,57/100,1 win & 8 nominations
4720,7.6/10,84%,74/100,Nominated for 2 BAFTA Film 29 wins & 55 nominations total
4721,6.0/10,14%,25/100,7 nominations
4722,6.5/10,43%,46/100,
4723,6.6/10,82%,78/100,4 wins & 19 nominations
4725,6.4/10,66%,58/100,2 wins & 3 nominations
4727,5.9/10,28%,36/100,2 wins & 5 nominations
4728,6.4/10,44%,52/100,3 nominations
4732,5.7/10,31%,41/100,1 nomination
4733,6.7/10,45%,52/100,1 win & 1 nomination
4734,6.8/10,52%,51/100,1 win & 3 nominations
4735,4.9/10,23%,35/100,2 nominations
4736,5.1/10,8%,21/100,1 nomination
4738,7.2/10,70%,60/100,1 win & 2 nominations
4740,5.7/10,50%,46/100,1 nomination
4741,7.4/10,90%,84/100,15 wins & 15 nominations
4743,6.7/10,74%,58/100,2 wins & 7 nominations
4744,6.2/10,46%,49/100,5 wins & 7 nominations
4745,6.1/10,64%,53/100,2 nominations
4748,5.3/10,32%,36/100,1 nomination
4749,4.6/10,15%,39/100,3 nominations
4750,4.3/10,,39/100,2 nominations
4754,7.5/10,88%,87/100,2 wins & 6 nominations
4756,4.8/10,11%,27/100,1 nomination
4757,6.3/10,,54/100,1 nomination
4759,6.1/10,41%,35/100,7 nominations
4765,7.1/10,84%,73/100,20 wins & 18 nominations
4766,6.8/10,77%,73/100,3 wins & 3 nominations
4769,7.8/10,91%,79/100,Won 1 Oscar. 7 wins & 6 nominations total
4770,5.8/10,21%,34/100,3 nominations
4771,6.4/10,41%,48/100,2 nominations
4772,7.3/10,91%,79/100,2 wins
4773,6.2/10,60%,51/100,
4774,6.5/10,48%,47/100,
4775,2.3/10,6%,14/100,3 wins & 10 nominations
4776,7.7/10,73%,69/100,Won 1 Oscar. 18 wins & 23 nominations total
4777,7.0/10,,51/100,2 wins & 2 nominations
4780,6.9/10,70%,74/100,2 wins & 4 nominations
4782,6.4/10,56%,49/100,
4783,7.8/10,95%,85/100,Nominated for 2 BAFTA Film 8 wins & 8 nominations total
4784,7.0/10,82%,64/100,Nominated for 5 Oscars. 9 wins & 20 nominations total
4785,7.7/10,100%,,1 win
4786,6.7/10,62%,56/100,2 nominations
4787,6.6/10,74%,71/100,2 wins & 1 nomination
4788,8.1/10,40%,,Won 1 Oscar. 3 wins & 1 nomination total
4789,7.3/10,86%,67/100,Nominated for 1 Oscar. 3 wins & 5 nominations total
4792,6.1/10,36%,56/100,1 nomination
4794,6.9/10,91%,68/100,5 nominations
4795,7.4/10,80%,,Won 1 Oscar. 2 wins & 5 nominations total
4796,6.5/10,88%,51/100,4 nominations
4798,6.7/10,100%,,Nominated for 3 BAFTA Film 7 nominations total
4799,7.5/10,70%,59/100,Won 1 Oscar. 3 wins & 10 nominations total
4800,6.3/10,100%,,1 nomination
4801,8.0/10,,,Nominated for 9 Oscars. 3 wins & 9 nominations total
4802,7.2/10,81%,,Nominated for 1 Oscar. 1 win & 5 nominations total
4803,7.0/10,84%,78/100,1 nomination
4804,7.2/10,50%,,Nominated for 3 Oscars. 2 wins & 8 nominations total
4808,6.3/10,49%,49/100,2 nominations
4809,7.2/10,76%,64/100,Nominated for 5 Oscars. 2 wins & 18 nominations total
4810,6.5/10,,,Nominated for 1 Oscar. 4 nominations total
4811,7.3/10,100%,79/100,
4812,5.7/10,46%,40/100,1 nomination
4813,6.6/10,78%,,Won 1 Oscar. 1 win & 1 nomination total
4814,6.3/10,24%,38/100,1 nomination
4815,6.9/10,49%,55/100,2 wins & 8 nominations
4816,6.5/10,64%,61/100,1 win & 11 nominations
4818,5.9/10,43%,17/100,
4821,6.6/10,74%,75/100,5 nominations
4822,5.4/10,29%,40/100,1 win & 1 nomination
4823,6.9/10,59%,52/100,3 nominations
4825,7.1/10,88%,75/100,16 wins & 8 nominations
4826,7.1/10,90%,77/100,2 wins & 2 nominations
4827,4.6/10,17%,,
4828,6.7/10,,,
4830,7.2/10,75%,54/100,Nominated for 1 Oscar. 1 win & 3 nominations total
4831,4.1/10,7%,,4 wins & 11 nominations
4833,7.2/10,83%,70/100,11 wins & 5 nominations
4835,7.5/10,86%,87/100,Won 1 Oscar. 10 wins & 13 nominations total
4836,6.6/10,75%,,Nominated for 2 Oscars. 5 nominations total
4840,7.4/10,86%,,Nominated for 1 Oscar. 13 wins & 7 nominations total
4844,6.5/10,64%,60/100,4 wins & 7 nominations
4845,4.7/10,7%,20/100,1 nomination
4846,7.5/10,91%,79/100,2 nominations
4847,6.5/10,74%,77/100,4 wins & 3 nominations
4848,7.9/10,84%,85/100,Nominated for 1 Oscar. 49 wins & 61 nominations total
4849,7.2/10,53%,48/100,1 nomination
4850,6.5/10,54%,48/100,
4852,4.3/10,25%,42/100,1 nomination
4855,7.7/10,88%,87/100,2 wins & 4 nominations
4857,8.0/10,83%,67/100,Won 3 Oscars. 9 wins & 13 nominations total
4860,5.7/10,,,
4862,6.4/10,50%,57/100,2 wins & 1 nomination
4863,7.1/10,88%,,
4864,6.4/10,60%,,1 nomination
4865,6.8/10,57%,54/100,15 nominations
4866,7.0/10,53%,43/100,1 win & 4 nominations
4867,6.5/10,49%,43/100,2 wins & 2 nominations
4871,6.7/10,56%,53/100,2 wins & 4 nominations
4873,7.8/10,80%,83/100,5 wins & 21 nominations
4874,7.4/10,42%,49/100,3 nominations
4876,5.6/10,17%,30/100,1 win & 4 nominations
4877,6.4/10,47%,47/100,1 win & 12 nominations
4878,8.0/10,86%,88/100,12 wins & 16 nominations
4879,6.2/10,20%,39/100,1 nomination
4880,7.5/10,47%,45/100,2 wins & 9 nominations
4881,7.5/10,81%,73/100,Nominated for 1 Oscar. 25 wins & 43 nominations total
4883,7.2/10,71%,65/100,4 wins & 3 nominations
4885,5.6/10,24%,29/100,1 win & 3 nominations
4886,8.1/10,96%,79/100,Won 1 Oscar. 15 wins & 38 nominations total
4887,5.9/10,13%,25/100,4 nominations
4888,7.2/10,77%,71/100,1 win & 1 nomination
4889,6.5/10,66%,66/100,
4890,6.0/10,50%,48/100,3 nominations
4893,6.4/10,41%,58/100,1 win & 1 nomination
4896,7.6/10,81%,65/100,Nominated for 3 Oscars. 17 wins & 69 nominations total
4898,5.8/10,38%,45/100,
4899,4.9/10,15%,32/100,2 nominations
4900,6.3/10,8%,22/100,
4901,7.1/10,66%,63/100,3 nominations
4902,7.4/10,92%,78/100,6 wins & 12 nominations
4903,7.4/10,93%,86/100,Nominated for 5 Oscars. 39 wins & 75 nominations total
4909,5.5/10,20%,,1 win & 3 nominations
4911,6.2/10,48%,61/100,
4912,7.4/10,93%,89/100,Won 1 Oscar. 8 wins & 16 nominations total
4914,7.8/10,97%,,Nominated for 1 BAFTA Film Award4 wins & 4 nominations total
4915,6.2/10,50%,18/100,1 win & 2 nominations
4916,6.8/10,47%,48/100,
4917,6.6/10,50%,,1 nomination
4919,6.6/10,75%,53/100,Nominated for 1 BAFTA Film Award3 wins & 12 nominations total
4920,7.9/10,91%,70/100,Won 1 Oscar. 3 wins & 2 nominations total
4921,7.2/10,89%,92/100,Won 1 Oscar. 4 wins & 3 nominations total
4925,6.5/10,50%,,1 nomination
4926,7.0/10,55%,60/100,Nominated for 1 Oscar. 4 wins & 5 nominations total
4927,7.0/10,82%,85/100,4 wins & 8 nominations
4928,7.9/10,97%,84/100,Nominated for 2 Oscars. 6 wins & 11 nominations total
4929,5.8/10,4%,16/100,1 nomination
4932,7.1/10,80%,74/100,1 win & 10 nominations
4936,6.6/10,81%,58/100,Won 2 Oscars. 7 wins & 16 nominations total
4939,6.7/10,53%,51/100,1 win & 2 nominations
4941,6.5/10,83%,58/100,Nominated for 3 BAFTA Film 2 wins & 12 nominations total
4942,5.2/10,0%,,
4945,6.7/10,69%,58/100,2 nominations
4946,5.5/10,,33/100,
4947,6.4/10,74%,59/100,1 nomination
4951,6.4/10,60%,49/100,3 nominations
4952,4.5/10,,39/100,1 nomination
4953,5.4/10,63%,,
4954,6.6/10,48%,57/100,2 nominations
4956,7.1/10,90%,77/100,Nominated for 3 Oscars. 4 wins & 11 nominations total
4957,6.6/10,57%,52/100,1 nomination
4958,6.4/10,37%,49/100,1 win & 2 nominations
4959,6.0/10,15%,42/100,Nominated for 1 Oscar. 1 win & 2 nominations total
4961,6.4/10,69%,54/100,3 wins & 1 nomination
4962,5.2/10,2%,29/100,
4963,7.7/10,83%,74/100,4 wins & 20 nominations
4964,7.8/10,89%,79/100,13 wins & 5 nominations
4965,6.4/10,81%,67/100,4 wins & 6 nominations
4966,7.6/10,82%,73/100,3 wins & 1 nomination
4967,7.9/10,93%,84/100,Won 1 Oscar. 29 wins & 25 nominations total
4969,7.5/10,100%,,1 win
4970,7.7/10,96%,88/100,
4971,6.5/10,86%,67/100,2 nominations
4973,8.3/10,89%,69/100,Nominated for 5 Oscars. 59 wins & 74 nominations total
4974,5.7/10,30%,32/100,5 nominations
4975,6.9/10,42%,45/100,Nominated for 1 Oscar. 5 wins & 34 nominations total
4976,7.0/10,79%,76/100,Won 1 Oscar. 14 wins & 31 nominations total
4977,6.8/10,89%,76/100,4 wins & 6 nominations
4978,7.3/10,90%,84/100,36 wins & 22 nominations
4979,7.6/10,81%,76/100,Nominated for 1 Oscar. 11 wins & 46 nominations total
4980,6.3/10,56%,60/100,1 win & 1 nomination
4981,6.6/10,80%,,1 nomination
4985,4.9/10,30%,39/100,5 nominations
4987,5.5/10,23%,,
4988,6.2/10,25%,,
4989,6.3/10,26%,29/100,
4990,6.0/10,74%,65/100,Nominated for 1 Oscar. 6 nominations total
4991,5.5/10,40%,42/100,1 nomination
4992,6.4/10,52%,44/100,Nominated for 1 Oscar. 1 win & 5 nominations total
4993,8.8/10,91%,92/100,Won 4 Oscars. 121 wins & 126 nominations total
4994,6.9/10,42%,27/100,3 wins & 1 nomination
4995,8.2/10,74%,72/100,Won 4 Oscars. 37 wins & 69 nominations total
4998,7.6/10,92%,69/100,Won 2 Oscars. 16 wins & 21 nominations total
5004,7.5/10,83%,,1 nomination
5007,7.0/10,90%,,Won 1 Oscar. 4 wins & 4 nominations total
5008,8.4/10,100%,,Nominated for 6 Oscars. 4 wins & 16 nominations total
5009,6.8/10,68%,65/100,Nominated for 2 Oscars. 10 wins & 27 nominations total
5010,7.7/10,77%,74/100,Won 2 Oscars. 11 wins & 37 nominations total
5011,6.4/10,33%,48/100,6 nominations
5012,6.6/10,65%,68/100,Won 1 Oscar. 6 wins & 15 nominations total
5013,7.2/10,87%,90/100,Won 1 Oscar. 36 wins & 74 nominations total
5014,7.6/10,35%,28/100,Nominated for 1 Oscar. 8 wins & 12 nominations total
5015,7.0/10,85%,69/100,Won 1 Oscar. 15 wins & 23 nominations total
5016,6.7/10,55%,47/100,Nominated for 2 BAFTA Film 2 wins & 13 nominations total
5021,7.4/10,65%,62/100,2 nominations
5023,6.8/10,94%,,5 wins & 5 nominations
5025,6.2/10,47%,48/100,3 nominations
5026,7.0/10,73%,57/100,4 wins & 22 nominations
5027,5.9/10,21%,23/100,
5028,7.3/10,85%,79/100,11 wins & 8 nominations
5033,6.1/10,68%,67/100,5 nominations
5034,7.2/10,74%,72/100,Won 1 BAFTA Film Award17 wins & 8 nominations total
5039,6.7/10,82%,68/100,Nominated for 2 Oscars. 7 nominations total
5040,5.9/10,25%,53/100,1 win & 3 nominations
